id,series_title,issue_number,publisher,release_year,variant_name,created_by
9da30c08-3a4f-4734-b4c9-d7ba2fb27e28,Fantastic Four,135,Marvel,1971,,
4e3deeb1-499e-4e60-82a1-de602333251a,Fantastic Four,136,Marvel,2002,,
70474c6f-0fa4-4eb6-993b-01583e11932d,Fantastic Four,137,Marvel,2019,,
f65ebd6e-6cef-444f-9587-6188ef7faee4,Fantastic Four,138,Marvel,1990,,
900458d1-c860-4287-8de6-e34a33f01de3,Fantastic Four,139,Marvel,2018,,
1c543005-beca-4d0d-bb7a-64372a764a31,Fantastic Four,140,Marvel,2024,,
d496d17f-a581-441b-95e9-a11a88298597,Fantastic Four,141,Marvel,1987,,
24685feb-c2af-45a7-9443-7e183186c648,Fantastic Four,142,Marvel,1999,,
b14add16-abe7-4e04-88a4-01f1cad69b4b,Fantastic Four,143,Marvel,1989,,
2db0730a-b5ec-4a4d-b542-710571ec0fb1,Fantastic Four,144,Marvel,2022,,
06ca5b6a-4739-457a-b004-dbb02b2507c0,Fantastic Four,145,Marvel,1963,,
9a532c82-454b-458b-84e8-580a6d8cf64e,Fantastic Four,146,Marvel,1963,,
f8b509e5-9059-46fa-af61-edd1b039ffa3,Fantastic Four,147,Marvel,1992,,
f91e0e05-d0a1-4ce0-aae1-774ea392a37f,Fantastic Four,148,Marvel,1998,,
d19fa52c-4b56-40aa-a275-60738837207a,Fantastic Four,149,Marvel,2019,,
1420339d-2fbd-43ea-acac-67c60f6ee93f,Fantastic Four,150,Marvel,2007,,
7bb131f1-0524-4e65-864f-9df7407a47f2,Fantastic Four,151,Marvel,2016,,
bfc2bebb-b46c-49df-9728-9012321b755c,Fantastic Four,152,Marvel,2023,,
ef248203-c33a-4cd8-9cc3-dcca620637bf,Fantastic Four,153,Marvel,1972,,
e48f8659-14ee-4464-a9f3-23b0e62d7feb,Fantastic Four,154,Marvel,1973,,
2ad11c3f-7bb3-43a3-bf05-eae2aff20f59,Fantastic Four,155,Marvel,1985,,
150b96aa-3dfd-4d30-b123-27669c4cf7d0,Fantastic Four,156,Marvel,1975,,
0c84f695-7514-4810-bdfb-863ca9b87793,Fantastic Four,157,Marvel,2014,,
247c560d-c448-4d83-a87e-14eb50095a76,Fantastic Four,158,Marvel,1963,,
eaa6035c-8211-472c-9567-15e7d5ed9dc6,Fantastic Four,159,Marvel,2016,,
8367e9dc-098d-41f8-bcc3-e6e2c3974b23,Fantastic Four,160,Marvel,1994,,
99e392f3-9fc7-416b-bcf1-c79a473fc0a8,Fantastic Four,161,Marvel,1993,,
9e3a6eeb-a313-47aa-bef2-96b60958d0e3,Fantastic Four,162,Marvel,1991,,
179643f0-244a-40bb-ae44-cba8ebbf9c9c,Fantastic Four,163,Marvel,1982,,
50248496-dbe2-4761-8629-1500523f1014,Fantastic Four,164,Marvel,2001,,
667a6de0-fb8c-49a8-a0d1-200511dfdc28,Fantastic Four,165,Marvel,2015,,
2ec34349-a34a-4562-b453-d84bcf99606c,Fantastic Four,166,Marvel,2020,,
0eeba3c6-fff2-4996-a692-7bc1b9cfe4bb,Fantastic Four,167,Marvel,1979,,
ac96a4b9-e1ef-462e-afe8-0bebde13eab6,Fantastic Four,168,Marvel,1960,,
5f303f0f-f6e0-4f22-84ad-c038cce4e66f,Fantastic Four,169,Marvel,1966,,
864250e9-ad06-4391-8c54-7876e04ea2d6,Fantastic Four,170,Marvel,1969,,
bc9e3753-55ea-4426-92eb-c35ae2991148,Fantastic Four,171,Marvel,1973,,
f983d133-e1ca-4b3a-a7c3-6ef65117ed94,Fantastic Four,172,Marvel,1977,,
b08191a3-4933-4c59-9593-1a906c3a2bb0,Fantastic Four,173,Marvel,1987,,
992900e8-07e1-495b-aac0-aa2c2a94601f,Fantastic Four,174,Marvel,2003,,
0ae1306e-5f9b-4fc8-8796-840002b5179b,Fantastic Four,175,Marvel,1998,,
a7725cba-b60b-4202-b22a-629cb7b81ab4,Fantastic Four,176,Marvel,2018,,
da9e9b85-6c12-4d39-965d-8ee2f5628ca0,Fantastic Four,177,Marvel,2004,,
f49531d2-9a49-4b88-a0db-9afeba1c092c,Fantastic Four,178,Marvel,1998,,
8365f2f3-7ffa-4005-9211-d5d98d735202,Fantastic Four,179,Marvel,1976,,
82d37452-cb14-4b6f-abe2-833d3f46c704,Fantastic Four,180,Marvel,2023,,
6174e3a7-d1ed-4caa-9815-f53ccadf4176,Fantastic Four,181,Marvel,2016,,
8f9a21c2-54a0-4d79-a65d-5dc5989ea465,Fantastic Four,182,Marvel,2008,,
6c87b27b-5744-480b-a3bb-b0ffaec4b819,Fantastic Four,183,Marvel,2014,,
95c5ab6a-1a9e-413a-9560-b1dd751a6ae9,Fantastic Four,184,Marvel,2019,,
0e613f63-dc26-4fd2-932a-b431c1abae95,Fantastic Four,185,Marvel,1965,,
33f9ead7-d4fb-46dc-9654-8d68dd40aed4,Fantastic Four,186,Marvel,2004,,
54697f63-c796-4f38-b66c-058542114d41,Fantastic Four,187,Marvel,1983,,
e2da3f63-4944-44db-843f-841ce5f666b6,Fantastic Four,188,Marvel,1994,,
883eecb0-ff86-4764-a2ef-d9b1eff883c9,Fantastic Four,189,Marvel,1965,,
e863b86f-c7ac-4d00-87f5-59a7141b40e5,Fantastic Four,190,Marvel,1976,,
e9e5cea5-43a0-4d87-b14b-322f1c41dd1c,Fantastic Four,191,Marvel,1984,,
081a9037-1f05-46c1-93b9-9cfdf3514bd4,Fantastic Four,192,Marvel,1969,,
da994ad2-53c0-4dd3-9b74-06a71e581907,Fantastic Four,193,Marvel,1988,,
f50ff6c5-cd50-42dd-b928-2a1e104261be,Fantastic Four,194,Marvel,2005,,
4d433ec2-3770-43e5-b2a5-95cfe32c9218,Fantastic Four,195,Marvel,1964,,
d4104b17-0208-4c96-a11b-74023b5bd399,Fantastic Four,196,Marvel,1976,,
ca05b4e9-ef13-4eef-9194-29a42f70545b,Fantastic Four,197,Marvel,1993,,
5c589da4-4f66-40b8-b7fa-5bd7a51123d7,Fantastic Four,198,Marvel,2009,,
848b5d63-a336-42e7-8454-85da8e44f5d9,Fantastic Four,199,Marvel,1999,,
50f22bb0-7977-4c59-a172-32f0d6294fb1,Fantastic Four,200,Marvel,1967,,
8fa5d2d4-9acc-41b6-93a0-688751cd575b,Fantastic Four,201,Marvel,1968,,
212d9ac4-05cf-4553-bf6b-48aba6c374a2,Fantastic Four,202,Marvel,1979,,
f493bd55-1559-4b0a-a846-c06e22db42f8,Fantastic Four,203,Marvel,1960,,
3f1c2048-ab95-477e-ae0b-a54ba5a8c8fa,Fantastic Four,204,Marvel,2014,,
94f407fd-90a9-4d42-b0b4-d734f6b4dea3,Fantastic Four,205,Marvel,1993,,
c523ada4-6e36-4ed8-bcc9-15b498677f99,Fantastic Four,206,Marvel,2020,,
b549b951-d820-4670-a3bc-abe8e4256e06,Fantastic Four,207,Marvel,2016,,
f838a824-c06c-4cde-81e6-77778b79bf67,Fantastic Four,208,Marvel,2013,,
f16a79c8-44dd-438f-9ef0-6542ea90ab4d,Fantastic Four,209,Marvel,1961,,
24196db0-a52f-4965-8039-ce83f540bd0f,Fantastic Four,210,Marvel,1987,,
cde2f389-69a1-4630-8b8e-7ef4ba61affe,Fantastic Four,211,Marvel,2006,,
27845a66-8e89-4896-ae0c-6f618147546a,Fantastic Four,212,Marvel,1998,,
01b708f4-158c-4e97-bc3e-784de38c40e0,Fantastic Four,213,Marvel,1996,,
4a64672b-28bd-409c-bc89-49856be83626,Fantastic Four,214,Marvel,1988,,
e07de80a-43d8-48ba-87e6-0ceefb026fc0,Fantastic Four,215,Marvel,1997,,
911d0366-7ce5-4bf6-89fd-b231bd3c5f06,Fantastic Four,216,Marvel,2017,,
39ff96e6-2bfb-4a51-ae5c-6ae67024e798,Fantastic Four,217,Marvel,1983,,
9f689527-8668-4e2f-ac6f-13de72dda041,Fantastic Four,218,Marvel,1970,,
fc49614d-1fc4-4815-aed3-fd2f0504a929,Fantastic Four,219,Marvel,1966,,
a209dcd4-18eb-4f6f-bc39-16b7227fc7bb,Fantastic Four,220,Marvel,1963,,
dbd06b9b-8f3a-4ef1-a6c2-d4ab2edc9279,Fantastic Four,221,Marvel,2018,,
f7c5b6be-80e5-419e-af1f-64d1ccb49cb9,Fantastic Four,222,Marvel,1962,,
505dfc2c-a0a1-4fc0-bf39-fe6e1089f4d2,Fantastic Four,223,Marvel,1999,,
d97afbba-9c6a-4fcc-8ceb-d66f20f0506b,Fantastic Four,224,Marvel,1972,,
b8379426-0747-4d3a-bbed-bffe7ed7e92f,Fantastic Four,225,Marvel,2020,,
c5b4b2fa-e723-40b9-b937-5716fbbe9ccf,Fantastic Four,226,Marvel,1969,,
8279ed98-138e-446a-977c-1bc1a1d73580,Fantastic Four,227,Marvel,2013,,
5ee1592c-6bfc-42f4-bb44-3326716627b6,Fantastic Four,228,Marvel,1966,,
32f87416-e22f-42c2-8fa4-dd5265c98427,Fantastic Four,229,Marvel,2017,,
bde14659-2123-43b4-813d-a74afd14bf48,Fantastic Four,230,Marvel,2016,,
921b422e-1f03-44be-9b81-d1e9b36084ef,Fantastic Four,231,Marvel,2004,,
1ae2911a-7b32-4318-af8b-5fd1bf8f8a4a,Fantastic Four,232,Marvel,1997,,
cb5158c9-c12d-404a-a247-7d0d5c0f4c8d,Fantastic Four,233,Marvel,2022,,
caf8e451-e722-4f94-8c08-95979a38479e,Fantastic Four,234,Marvel,2007,,
33d36109-e229-4a5e-9a0e-940ef856efa8,Fantastic Four,235,Marvel,1991,,
eaae8a77-85a5-497c-a517-d6788551596c,Fantastic Four,236,Marvel,2023,,
69e5681c-cb07-4352-a261-2f5ba4926db8,Fantastic Four,237,Marvel,1975,,
7dd7cfa8-a8ed-4463-8ea4-50c1399eee90,Fantastic Four,238,Marvel,2017,,
663e8240-24a7-481f-a047-2860a5dd61ff,Fantastic Four,239,Marvel,1960,,
b99012c7-65e5-4578-8ae8-92654fcacda2,Fantastic Four,240,Marvel,2016,,
8c39b951-8c3e-4552-ab18-6137e31d6c71,Fantastic Four,241,Marvel,1995,,
792adcab-5cbd-4917-a53d-6adcbdbb3ef0,Fantastic Four,242,Marvel,1999,,
31902dcf-6167-4d6e-af92-c24db680bfa6,Fantastic Four,243,Marvel,1989,,
7baef330-5df3-4051-ad52-ef33325a0f3a,Fantastic Four,244,Marvel,1969,,
fda4323f-c07a-4976-afcf-c23d7e504fec,Fantastic Four,245,Marvel,1996,,
1327afaa-effb-4cd6-842f-5f57af7caa57,Fantastic Four,246,Marvel,2002,,
499d55c7-0564-4ff9-8233-06f87e31d545,Fantastic Four,247,Marvel,1970,,
b26e81eb-dde9-4444-8c29-0854fa10fc3c,Fantastic Four,248,Marvel,2018,,
20f3da79-b42d-4918-81cc-2dab506e204e,Fantastic Four,249,Marvel,1998,,
7e65e96f-5906-405b-b8d6-79356f1e4d9c,Fantastic Four,250,Marvel,1961,,
4e28d974-bc8b-41c6-8fdf-0e0a23b13e67,Fantastic Four,251,Marvel,1988,,
62926597-b909-40ca-b051-48dfaa718a47,Fantastic Four,252,Marvel,1970,,
813cb64f-825d-43b2-842d-d03aa8586aaf,Fantastic Four,253,Marvel,1967,,
8ddf686c-927d-49ed-b334-b1d85dae4370,Fantastic Four,254,Marvel,2002,,
61f1699a-4961-42a9-8ba6-f76c13d7922c,Fantastic Four,255,Marvel,2016,,
d39885bb-f9c0-400f-b340-00f7f5617ea2,Fantastic Four,256,Marvel,1963,,
d004aa99-4430-4cf1-8e09-6be90239146c,Fantastic Four,257,Marvel,1985,,
c6097ffe-dd4a-470a-96e7-1812f6d882f9,Fantastic Four,258,Marvel,2003,,
91544302-3ee5-4362-a100-2ac494af1257,Fantastic Four,259,Marvel,2023,,
362eeaf8-cda8-4b59-a2a1-ee93e99cc60f,Fantastic Four,260,Marvel,1985,,
9dd46ac1-0cd3-46a9-a920-6405780f829f,Fantastic Four,261,Marvel,1971,,
6040666d-62bb-446b-88bb-4e7f7ab68abe,Fantastic Four,262,Marvel,1989,,
9fdb7c18-37eb-4152-9fc4-cdd09d3b33a4,Fantastic Four,263,Marvel,1996,,
2381d933-d68f-4a3d-a52a-1c846756f7f7,Fantastic Four,264,Marvel,1978,,
b3b9c35b-09fa-4f23-81a0-ca2c7d766766,Fantastic Four,265,Marvel,1964,,
98ff33af-8f25-4a2e-b590-ea1cbb596896,Fantastic Four,266,Marvel,1994,,
8ce651bd-0f94-4a4a-8a80-5db10dfc4946,Fantastic Four,267,Marvel,1968,,
d416006b-98ca-49ad-8841-4983dac698c7,Fantastic Four,268,Marvel,2002,,
a7486134-e59b-4fcc-bd51-0a178dac9444,Fantastic Four,269,Marvel,1997,,
c197f2f9-9b25-4a4c-bb4f-d27f5c51f437,Fantastic Four,270,Marvel,1974,,
423944f9-4b77-4196-97bc-c366a2c647ef,Fantastic Four,271,Marvel,1986,,
4aa6ea54-d636-4995-9528-40b420e96aa5,Fantastic Four,272,Marvel,1991,,
2b5d9b5c-be3c-47cd-845c-f7e0f52d4f5e,Fantastic Four,273,Marvel,1980,,
3e22e1fb-7848-431e-8755-59b2a21364b6,Fantastic Four,274,Marvel,1983,,
99e0d7be-31cd-4b15-84d9-e5b52f03cdf6,Fantastic Four,275,Marvel,2023,,
b293ba36-7682-4875-9ba2-f056d7313d6a,Fantastic Four,276,Marvel,1986,,
339f3c0c-5ea4-40ae-9de7-5bae746a1622,Fantastic Four,277,Marvel,1973,,
67034e34-d489-43e6-9f2a-df16aa237f13,Fantastic Four,278,Marvel,1994,,
963bf69e-f0a7-4377-a7e7-95cac0e0b035,Fantastic Four,279,Marvel,2018,,
fa42fbbc-d523-4fac-b86e-e1e6257fec5e,Fantastic Four,280,Marvel,1961,,
bc5fefcc-6e17-4946-8788-12911b409bd7,Fantastic Four,281,Marvel,2020,,
a90cd5e6-65f6-41c2-aa71-1a1084603bd6,Fantastic Four,282,Marvel,1990,,
cfa8a815-f14b-434a-b3a8-64b3ecad937b,Fantastic Four,283,Marvel,2003,,
0ac8a34d-b4ff-47f6-8e89-fa10a6ed6850,Fantastic Four,284,Marvel,2016,,
b9a493d1-0320-4739-8af2-fa55a58ebd08,Fantastic Four,285,Marvel,1969,,
833389c1-6ac5-4047-b658-3b16144c4ef1,Fantastic Four,286,Marvel,1973,,
7ce7d813-8dd6-40c0-9ffc-ca76c98372bd,Fantastic Four,287,Marvel,2018,,
9f43f110-902c-4e41-a751-5876c9b7ce49,Fantastic Four,288,Marvel,2015,,
e9eb6696-bd07-4281-b161-e0e0e275c4e0,Fantastic Four,289,Marvel,1983,,
fdc35875-3ded-4bdd-a6a1-c0263766ea56,Fantastic Four,290,Marvel,2015,,
d3ed8bb3-c200-4bbe-8066-7c8282627356,Fantastic Four,291,Marvel,1971,,
cc2b049a-76ef-4502-8dd9-5152fed08908,Fantastic Four,292,Marvel,2001,,
54f11406-310e-4399-abe8-18e2ed3f19aa,Fantastic Four,293,Marvel,2016,,
ca161069-11a4-4874-936d-3cf1d21ada7c,Fantastic Four,294,Marvel,2004,,
459fc7e8-199b-460b-a9e0-d8bf00a6eee4,Fantastic Four,295,Marvel,1981,,
f247f2d1-9ae4-4b9a-810a-8b9ac8e3a6df,Fantastic Four,296,Marvel,1972,,
b652b99b-cae3-477b-bd60-7eefad9fa59a,Fantastic Four,297,Marvel,1961,,
1c4031dd-8e95-4691-925b-1a9a2f9e4ac1,Fantastic Four,298,Marvel,1978,,
f5bc6743-b7d9-474e-bc15-b03a26a6fdeb,Fantastic Four,299,Marvel,1973,,
69d8569d-68da-413d-90ee-49f68ffdcce4,Fantastic Four,300,Marvel,1997,,
ca1ec96a-dd90-4127-8bde-aa7e3859ec83,Fantastic Four,301,Marvel,2001,,
30eeb15a-def4-48d0-8f2b-19d52de2837f,Fantastic Four,302,Marvel,2001,,
53920748-097b-4d9a-a456-a8403877c9b3,Fantastic Four,303,Marvel,1972,,
d5c8d3f6-47d7-43bd-b429-743f2debb6e6,Fantastic Four,304,Marvel,1986,,
4c3197de-92e2-4fc2-b305-4ea843aa3006,Fantastic Four,305,Marvel,1974,,
3fe2e6bb-9c13-4b1b-8c94-3e9e84f68d06,Fantastic Four,306,Marvel,1969,,
a288143b-a2b1-460c-be60-83738542604f,Fantastic Four,307,Marvel,1992,,
faf6bee7-e474-4360-ae0c-ceb4f561e0a5,Fantastic Four,308,Marvel,1992,,
76f12988-777b-47ea-898f-da1d7d7cde81,Fantastic Four,309,Marvel,1988,,
ba0262bc-be87-4bbb-8bcd-f4ccc6785486,Fantastic Four,310,Marvel,1991,,
3df519c3-ca39-47da-bfdc-e76abc60e3cb,Fantastic Four,311,Marvel,2012,,
d05a14ff-8332-41ea-91b5-8ab2ffee119c,Fantastic Four,312,Marvel,2004,,
d0569f19-0325-46b4-9177-4471d8245334,Fantastic Four,313,Marvel,1960,,
f1ef2561-b5bc-4aa2-9fa0-22220f6f13c5,Fantastic Four,314,Marvel,1971,,
0aa341de-2bf5-4c6d-a15c-58df0627114f,Fantastic Four,315,Marvel,1977,,
25e2e536-02bb-420a-b395-a52f927160c4,Fantastic Four,316,Marvel,2012,,
99df0930-0e4d-4a39-b0ac-18c7fdf874ad,Fantastic Four,317,Marvel,1960,,
a3cae46e-5b9f-4ce2-9e7b-a11e17a0471a,Fantastic Four,318,Marvel,2003,,
986603e5-6b24-40ae-a1be-6790d45cb3d8,Fantastic Four,319,Marvel,2016,,
7aa58fbe-79e2-4eea-901b-aadc33e68249,Fantastic Four,320,Marvel,1969,,
827fec48-318d-4ec3-b4b2-d0ff2897aab0,Fantastic Four,321,Marvel,1999,,
80d07cdb-8374-4373-b972-342cd2ae3c16,Fantastic Four,322,Marvel,1999,,
5846aa53-98d0-4b56-8a6e-b0a42ae58734,Fantastic Four,323,Marvel,1966,,
380e4b21-5675-48a5-abc2-0d9a732dafbf,Fantastic Four,324,Marvel,1996,,
337ee296-f6d3-48aa-adef-087a203dbe9e,Fantastic Four,325,Marvel,2017,,
54f67923-9ad5-40f0-9550-c1a66830e5dd,Fantastic Four,326,Marvel,1979,,
0c2d6d26-acf7-4959-a7cf-21e572465acc,Fantastic Four,327,Marvel,1991,,
f1b85677-b820-4286-b69f-9a79d4b59dea,Fantastic Four,328,Marvel,1993,,
9dd643e8-ad68-4690-b1db-1454a728ea92,Fantastic Four,329,Marvel,1995,,
b6f1d2e9-8d5b-4fbb-ac24-1b60778e17e3,Fantastic Four,330,Marvel,1967,,
36ebccb6-1e42-4abc-a430-005383ab78f6,Fantastic Four,331,Marvel,1989,,
b610b9ba-9e5a-40fb-8b08-b9955da16dd3,Fantastic Four,332,Marvel,2013,,
63232618-aa65-4054-8898-285385631b9e,Fantastic Four,333,Marvel,2004,,
59bb8cc0-0b47-444d-9dcd-b27e066cd591,Fantastic Four,334,Marvel,2001,,
8a19dc16-7adc-4e20-873c-454d65572b5f,Fantastic Four,335,Marvel,1961,,
41f60018-a87a-4dab-ad3a-1ac2494b6434,Fantastic Four,336,Marvel,1976,,
098d022b-3da0-4943-ac2d-18b3100129f4,Fantastic Four,337,Marvel,1988,,
c831c36c-5149-4037-af19-46c765e0bea7,Fantastic Four,338,Marvel,1978,,
8c1641dd-5a28-4dfd-ac0a-b97d7779dfb4,Fantastic Four,339,Marvel,2004,,
5f0963bd-e304-47b0-8df2-297b2ad40105,Fantastic Four,340,Marvel,1965,,
886eb7d3-017b-4b7e-a6b4-851216ed4c40,Fantastic Four,341,Marvel,1989,,
787181c6-ad95-430e-9fc9-f50f06d7f588,Fantastic Four,342,Marvel,1996,,
3042679e-0e8a-4a26-90d1-b2dc25b6a126,Fantastic Four,343,Marvel,2020,,
74122ceb-7e61-476e-bcb9-7cdba2e5f173,Fantastic Four,344,Marvel,1978,,
6c466830-ec5b-48af-9d8a-ac5d435c9db4,Fantastic Four,345,Marvel,1975,,
21f38129-8c3e-42f3-b6ea-244c684e4afd,Fantastic Four,346,Marvel,1966,,
bd6ef848-2729-4a72-bb4f-1cfa6a0f94f3,Fantastic Four,347,Marvel,1994,,
6bd425fd-d6fe-4d51-a5a8-1671cf0b37bd,Fantastic Four,348,Marvel,1986,,
3151b209-afcf-4120-90b8-70fc6b2020d2,Fantastic Four,349,Marvel,2011,,
ca8c3598-6fb5-4f0f-a5b4-cf03461397a6,Fantastic Four,350,Marvel,2004,,
35237ab4-6d00-4f8c-90a9-1289c509cb68,Fantastic Four,351,Marvel,2023,,
8647019f-fc8f-455d-89f7-05cad6ffc9f1,Fantastic Four,352,Marvel,1973,,
b42b8992-e839-47bf-b352-ffb584ba648f,Fantastic Four,353,Marvel,1969,,
e21427a2-5210-478e-afe7-713ccf6abfb9,Fantastic Four,354,Marvel,1999,,
b05bc71a-906b-4673-bb9c-55f7e74e5624,Fantastic Four,355,Marvel,1966,,
266f569f-ff13-458d-b0c2-b50703ac6ddd,Fantastic Four,356,Marvel,1980,,
fd3a6c2d-1f61-4674-bbf6-cb61ef441752,Fantastic Four,357,Marvel,1993,,
91282c30-6433-4175-8753-7d13fc9135d0,Fantastic Four,358,Marvel,2015,,
ae9c834f-a865-4216-9e1a-02a2995227bd,Fantastic Four,359,Marvel,1985,,
b326264a-ba0d-4098-a060-5e6f500bdb59,Fantastic Four,360,Marvel,2008,,
96cb01e1-2517-4db5-9e52-1d7a73239a34,Fantastic Four,361,Marvel,1992,,
210baffe-b12f-4bbd-8c9e-cc3c2be7f4c0,Fantastic Four,362,Marvel,1986,,
00d5561f-256c-40e5-a148-4983d1986b18,Fantastic Four,363,Marvel,1971,,
935b2a4b-7a6d-4c47-b9d8-0f341c33395d,Fantastic Four,364,Marvel,2017,,
740eb8ac-8a01-44f7-bb14-b84b9b7b1484,Fantastic Four,365,Marvel,1976,,
6a6d8b75-b695-4dbc-8532-c85f17e17196,Fantastic Four,366,Marvel,1985,,
4bdabec0-9b63-461e-a199-d069ec54802f,Fantastic Four,367,Marvel,2020,,
c67f35bd-b724-4b4c-a0ea-83eec1097a6c,Fantastic Four,368,Marvel,2023,,
5f888cd2-647b-4822-9faa-8c112000cb1a,Fantastic Four,369,Marvel,1978,,
ea207dc6-d90a-4b93-bcb8-095dc3340681,Fantastic Four,370,Marvel,2012,,
8795951f-0806-4b24-890b-797c04c5fb60,Fantastic Four,371,Marvel,1982,,
b11d4c64-c91b-4a6c-bdd8-58fc12dc73d9,Fantastic Four,372,Marvel,1967,,
eddfcace-f51c-499c-b67a-f134c3e2965c,Fantastic Four,373,Marvel,2018,,
46880b50-cea1-404a-9051-848cd0bb1f1d,Fantastic Four,374,Marvel,2015,,
ea237b0e-1fb6-49e0-b9fe-e945556d1283,Fantastic Four,375,Marvel,1982,,
d3525957-c12d-4a10-84de-9e4a8cc569a8,Fantastic Four,376,Marvel,2021,,
5dcfd3c8-1103-429d-8986-d4e857ecfc7f,Fantastic Four,377,Marvel,1965,,
f306dcce-b071-4c11-8c97-1872e966e7ab,Fantastic Four,378,Marvel,2015,,
44397a87-1463-467b-bd81-5514e728dbdc,Fantastic Four,379,Marvel,1964,,
307b977d-cd7b-41b0-a6ae-6d7aac82be81,Fantastic Four,380,Marvel,2020,,
928ce7d3-97f2-4c13-8811-2e8bddd2b785,Fantastic Four,381,Marvel,1997,,
5b2e43c9-5273-42e1-a856-394a6d857d32,Fantastic Four,382,Marvel,2020,,
e1bfb898-ad24-4396-b0fd-f8e6339d1964,Fantastic Four,383,Marvel,1971,,
b8a396ab-ae87-40ef-b77d-8d32069b3e8e,Fantastic Four,384,Marvel,1970,,
00bf7fc5-2587-4aaa-980b-c8ed523b447e,Fantastic Four,385,Marvel,2019,,
add69582-1feb-480e-97a1-124d757181a1,Fantastic Four,386,Marvel,1986,,
3765d7ed-2a7f-4c8a-828d-9a1a76cc28c1,Fantastic Four,387,Marvel,2017,,
baeb8cc0-dcba-42c2-9ad7-4d79fc2a6ed8,Fantastic Four,388,Marvel,2014,,
eee33436-2d59-43fc-9e19-49b6b6fa6cdb,Fantastic Four,389,Marvel,1977,,
cbd1f9b6-6edf-430c-9882-1c1b2ee2a8ef,Fantastic Four,390,Marvel,1995,,
31e9a915-f10b-4c8d-934f-ca3de44bdfb3,Fantastic Four,391,Marvel,2009,,
f8ed5af5-6990-48af-9c22-0307228f6124,Fantastic Four,392,Marvel,2022,,
940e910b-4da3-49e9-825f-b145b9bf7263,Fantastic Four,393,Marvel,2009,,
344c6ad4-8c03-4b8d-90d9-09cbdab80590,Fantastic Four,394,Marvel,2013,,
29eb8231-45fc-4d38-9d32-77c582ed3a73,Fantastic Four,395,Marvel,2016,,
285e9fd2-adf6-4db0-bb8a-a5d280f73e99,Fantastic Four,396,Marvel,1989,,
473afe13-2199-4d44-9b78-46eb4931a239,Fantastic Four,397,Marvel,1966,,
edb63d29-b8ce-46aa-af34-3a1d014e4900,Fantastic Four,398,Marvel,2009,,
48f6264a-6422-4a92-a156-e0b3ec366607,Fantastic Four,399,Marvel,1979,,
dd5f7cfc-47be-48b0-91db-0c9405b4a30d,Fantastic Four,400,Marvel,1961,,
30765f27-566e-404a-ada5-5c6b0608db22,Fantastic Four,401,Marvel,2015,,
43aad165-21f3-4701-91db-9575412d2e3a,Fantastic Four,402,Marvel,2017,,
9b87c2f5-3e4f-4cf0-bfb7-9cc250c49bc5,Fantastic Four,403,Marvel,2015,,
48d0ab0a-6513-4098-b638-b6b4917eca80,Fantastic Four,404,Marvel,2004,,
52969d51-6dcd-4d58-ba22-3513260a6087,Fantastic Four,405,Marvel,2017,,
2879947a-9e70-464c-b14a-60ebf0fa1b37,Fantastic Four,406,Marvel,1960,,
ff2981ce-0fae-40c2-91df-e56dedaccc0d,Fantastic Four,407,Marvel,1973,,
84394f4f-0ca6-4b9c-b360-280d7ee4ba11,Fantastic Four,408,Marvel,2022,,
33ae0363-1aac-46fb-aa3f-45c3fe0f6f20,Fantastic Four,409,Marvel,1973,,
f06dab85-95c7-4e4e-ae5e-b2c76bb56282,Fantastic Four,410,Marvel,1980,,
05c48363-0922-4e87-b77f-5c7a0e9de031,Fantastic Four,411,Marvel,2009,,
e21c5142-5d2e-48fd-a1d1-4c308dafc621,Fantastic Four,412,Marvel,1979,,
30532c69-68e9-430e-a8f0-fa47ba42532f,Fantastic Four,413,Marvel,1984,,
c0ee80a0-f3bd-4007-be31-d74be45658b8,Fantastic Four,414,Marvel,2003,,
226c2029-f376-41f9-9309-cdc969f352a0,Fantastic Four,415,Marvel,1966,,
124ef09c-3f08-4d57-8a27-2f66f25ea8c9,Fantastic Four,416,Marvel,1960,,
de990084-ea3e-4591-b9db-a50620e9a61b,Fantastic Four,417,Marvel,2018,,
af45f4db-b849-47c1-9f0d-47488d8d0e25,Daredevil,1,Marvel,2009,,
ca7da63e-488b-4f2d-b793-c152770a5682,Daredevil,2,Marvel,1994,,
9c46ad91-719c-442e-b9a5-49da6b34cb74,Daredevil,3,Marvel,1985,,
fa6c6417-388c-4769-96d6-1f490bff3ef7,Daredevil,4,Marvel,1992,,
53d0ff36-7f5d-466f-b4ab-408c8d8e7a95,Daredevil,5,Marvel,2019,,
31055363-bcf3-4c93-a52a-64ab7e540f60,Daredevil,6,Marvel,1986,,
a65d8cc0-d80c-4d32-95d2-3dc99885b246,Daredevil,7,Marvel,1968,,
ab8f322a-0e88-4b07-b470-af61b696d152,Daredevil,8,Marvel,1965,,
c1aebe7d-cd9e-42c0-9c33-d4c5a84307f0,Daredevil,9,Marvel,2009,,
9a8fb3b9-acf1-4ad3-821a-a66c1de20278,Daredevil,10,Marvel,2007,,
593c0c6f-bd74-4e26-9754-c64f08575ee9,Daredevil,11,Marvel,1985,,
70c6c2dd-1e46-494e-abfb-278a99f05278,Daredevil,12,Marvel,2020,,
11f00d21-3ad6-4db9-920f-f41156286ba4,Daredevil,13,Marvel,1991,,
